query_accession	evalue
GRMZM2G086136	PF00515
GRMZM2G382104	PF00515
GRMZM2G174370	PF00515
GRMZM2G013176	PF00515
GRMZM2G456238	PF00515
AC233880.1_FGP003	PF00515
GRMZM2G412150	PF00515
GRMZM2G099875	PF00515
GRMZM5G851564	PF00515
GRMZM2G092739	PF00515
GRMZM2G034122	PF00515
GRMZM2G080725	PF00515
GRMZM2G176523	PF00515
GRMZM2G011559	PF00515
GRMZM2G016382	PF00515
GRMZM2G105531	PF00515
GRMZM2G471348	PF00515
GRMZM2G177169	PF00515
GRMZM2G536120	PF00515
AC205376.4_FGP006	PF00515
GRMZM5G892151	PF00515
GRMZM2G371670	PF00515
GRMZM2G442244	PF00515
GRMZM2G448913	PF00515
GRMZM2G149410	PF00515
GRMZM2G091916	PF00515
GRMZM2G164224	PF00515
GRMZM2G006763	PF00515
GRMZM2G443953	PF00515
GRMZM2G000645	PF00515
GRMZM2G095348	PF00515
GRMZM2G421690	PF00515
GRMZM2G068323	PF00515
GRMZM2G442057	PF00515
GRMZM2G071652	PF00515
GRMZM2G124886	PF00515
GRMZM2G100402	PF00515
GRMZM5G849971	PF00515
GRMZM2G076006	PF00515
GRMZM2G060160	PF00515
GRMZM2G418459	PF00515
GRMZM2G012608	PF00515
GRMZM2G468147	PF00515
GRMZM2G039610	PF00515
GRMZM2G081268	PF00515
GRMZM2G418263	PF00515
GRMZM2G086030	PF00515
AC219043.3_FGP004	PF00515
GRMZM2G000290	PF00515
GRMZM2G181192	PF00515
GRMZM2G318635	PF00515
GRMZM2G010973	PF00515
GRMZM2G333142	PF00515
GRMZM2G320723	PF00515
GRMZM2G158839	PF00515
GRMZM2G131817	PF00515
GRMZM2G131332	PF00515
GRMZM2G096370	PF00515
GRMZM2G056093	PF00515
AC187551.3_FGP002	PF00515
GRMZM2G438524	PF00515
GRMZM2G047675	PF00515
GRMZM2G098496	PF00515
GRMZM2G083950	PF00515
GRMZM5G890246	PF00515
GRMZM2G047002	PF00515
GRMZM2G074599	PF00515
GRMZM2G094586	PF00515
GRMZM2G077420	PF00515
GRMZM2G537201	PF00515
GRMZM2G093291	PF00515
GRMZM2G007488	PF00515
GRMZM2G458095	PF00515
GRMZM2G418749	PF00515
GRMZM2G367657	PF00515
GRMZM2G349649	PF00515
GRMZM2G320041	PF00515
AC210169.3_FGP002	PF00515
GRMZM2G301696	PF00515
GRMZM2G052148	PF00515
GRMZM2G066456	PF00515
GRMZM2G356894	PF00515
GRMZM2G085718	PF00515
GRMZM2G098545	PF00515
GRMZM2G053196	PF00515
GRMZM2G481231	PF00515
GRMZM2G313020	PF00515
GRMZM2G121826	PF00515
GRMZM2G177445	PF00515
GRMZM2G349810	PF00515
GRMZM2G022787	PF00515
GRMZM2G380363	PF00515
GRMZM2G438456	PF00515
GRMZM2G004715	PF00515
GRMZM2G151975	PF00515
GRMZM2G007248	PF00515
GRMZM2G057576	PF00515
GRMZM2G095094	PF00515
GRMZM2G353301	PF00515
GRMZM2G065044	PF00515
GRMZM2G106384	PF00515
GRMZM2G099598	PF00515
GRMZM2G035477	PF00515
GRMZM2G164018	PF00515
AC218148.2_FGP008	PF00515
GRMZM2G104714	PF00515
GRMZM2G465444	PF00515
GRMZM2G431251	PF00515
GRMZM2G127050	PF00515
AC231747.1_FGP001	PF00515
GRMZM2G150772	PF00515
GRMZM2G023275	PF00515
GRMZM2G074957	PF13374
GRMZM2G060947	PF13374
GRMZM2G147377	PF13374
GRMZM2G357804	PF13374
GRMZM2G146207	PF13374
GRMZM2G054458	PF13374
GRMZM2G086030	PF13374
GRMZM2G318635	PF13374
GRMZM2G358279	PF13374
GRMZM2G472023	PF13374
GRMZM2G025598	PF13374
GRMZM2G039610	PF13374
GRMZM2G070863	PF13374
GRMZM2G096370	PF13374
GRMZM2G025451	PF13374
GRMZM2G142266	PF13374
GRMZM5G892758	PF13374
GRMZM2G147603	PF13374
GRMZM2G162688	PF13374
GRMZM2G063850	PF13374
GRMZM2G166684	PF13374
GRMZM2G005199	PF13374
AC195789.3_FGP001	PF13374
GRMZM5G809292	PF13374
AC209247.4_FGP001	PF13374
GRMZM2G392710	PF13374
GRMZM2G353195	PF13374
GRMZM2G438722	PF13374
GRMZM2G151564	PF13374
GRMZM2G380363	PF13374
GRMZM2G174370	PF13374
GRMZM2G079613	PF13374
GRMZM2G121960	PF13374
GRMZM2G002227	PF13374
GRMZM2G471348	PF13374
GRMZM2G135456	PF13374
GRMZM2G170591	PF13374
AC185226.4_FGP001	PF13374
GRMZM2G049672	PF13374
GRMZM2G442170	PF13374
GRMZM2G093436	PF13374
GRMZM2G161913	PF13374
GRMZM2G111455	PF13374
GRMZM2G039280	PF13374
GRMZM2G474451	PF13374
GRMZM2G369701	PF13374
GRMZM2G034043	PF13374
GRMZM2G578314	PF13374
GRMZM2G050268	PF13374
GRMZM2G083950	PF13374
AC206223.3_FGP008	PF13374
GRMZM2G003742	PF13374
GRMZM2G159542	PF13374
GRMZM2G000936	PF13374
GRMZM2G172800	PF13374
GRMZM2G055282	PF13374
GRMZM2G440349	PF13374
AC199363.4_FGP003	PF13374
GRMZM2G325786	PF13374
GRMZM2G421231	PF13374
GRMZM2G024435	PF13374
GRMZM2G010046	PF13374
GRMZM2G177169	PF13374
GRMZM2G118082	PF13374
GRMZM2G456238	PF13374
GRMZM2G128131	PF13374
GRMZM2G000825	PF13374
GRMZM2G476593	PF13374
GRMZM2G053196	PF13374
GRMZM2G092739	PF13374
GRMZM2G056122	PF13374
GRMZM2G101547	PF13374
GRMZM2G128658	PF13374
GRMZM2G126435	PF13374
GRMZM2G076950	PF13374
GRMZM2G431850	PF13374
GRMZM2G456123	PF13374
GRMZM2G382762	PF13374
GRMZM2G016382	PF13374
GRMZM2G103955	PF13374
GRMZM2G312910	PF13374
GRMZM2G337701	PF13374
GRMZM2G441687	PF13374
GRMZM2G127015	PF13374
GRMZM2G092762	PF13374
GRMZM2G006763	PF13374
GRMZM2G098712	PF13374
GRMZM2G416201	PF13374
GRMZM2G504906	PF13374
GRMZM2G040453	PF13374
GRMZM2G077420	PF13374
GRMZM2G114572	PF13374
GRMZM2G094090	PF13374
GRMZM2G098869	PF13374
GRMZM2G047093	PF13374
GRMZM2G031761	PF13374
GRMZM2G008663	PF13374
GRMZM2G141202	PF13374
GRMZM2G102692	PF13374
AC209718.1_FGP009	PF13374
GRMZM2G095094	PF13374
GRMZM2G170890	PF13374
GRMZM2G124396	PF13374
GRMZM2G416498	PF13374
GRMZM2G537201	PF13374
GRMZM2G135089	PF13374
GRMZM2G166612	PF13374
GRMZM2G480620	PF13374
GRMZM2G168326	PF13374
GRMZM2G467528	PF13374
GRMZM2G086832	PF13374
AC190920.3_FGP007	PF13374
GRMZM2G112659	PF13374
GRMZM2G073511	PF13374
GRMZM2G331779	PF13374
GRMZM2G049755	PF13374
GRMZM5G845198	PF13374
GRMZM2G086303	PF13374
GRMZM2G309828	PF13374
GRMZM2G023999	PF13374
GRMZM2G333142	PF13374
GRMZM2G542205	PF13374
GRMZM2G175265	PF13374
GRMZM5G862936	PF13374
GRMZM2G459532	PF13374
GRMZM2G453956	PF13374
GRMZM5G863152	PF13374
GRMZM2G418749	PF13374
GRMZM2G481231	PF13374
GRMZM2G131332	PF13374
GRMZM2G105019	PF13374
GRMZM2G150030	PF13374
GRMZM2G067122	PF13374
GRMZM2G350410	PF13374
GRMZM2G038882	PF13374
GRMZM2G323309	PF13374
GRMZM2G005938	PF13374
AC231747.1_FGP001	PF13374
GRMZM2G367355	PF13374
GRMZM2G158575	PF13374
GRMZM2G074599	PF13374
GRMZM2G102851	PF13374
GRMZM2G426888	PF13374
GRMZM2G075563	PF13374
GRMZM2G040513	PF13374
GRMZM2G123986	PF13374
GRMZM2G122116	PF13374
GRMZM2G430710	PF13374
GRMZM2G112284	PF13374
GRMZM2G178120	PF13374
GRMZM2G010973	PF13374
GRMZM5G827171	PF13374
GRMZM2G104179	PF13374
GRMZM2G146862	PF13374
GRMZM5G851564	PF13374
GRMZM2G422171	PF13374
GRMZM2G025598	PF13414
GRMZM2G357804	PF13414
GRMZM2G070863	PF13414
GRMZM2G063850	PF13414
GRMZM2G162688	PF13414
GRMZM2G161913	PF13414
GRMZM2G151564	PF13414
GRMZM2G115855	PF13414
GRMZM2G080775	PF13414
GRMZM2G438722	PF13414
GRMZM2G086832	PF13414
GRMZM5G845198	PF13414
GRMZM2G309828	PF13414
GRMZM2G135089	PF13414
GRMZM2G166612	PF13414
GRMZM2G388006	PF13414
GRMZM2G481567	PF13414
GRMZM2G112659	PF13414
GRMZM2G025451	PF13414
GRMZM2G002227	PF13414
GRMZM2G128131	PF13414
GRMZM2G093436	PF13414
GRMZM2G369701	PF13414
GRMZM2G392710	PF13414
GRMZM2G073934	PF13414
GRMZM2G170591	PF13414
GRMZM2G126435	PF13414
GRMZM2G578314	PF13414
AC195789.3_FGP001	PF13414
AC209247.4_FGP001	PF13414
GRMZM2G341404	PF13414
GRMZM5G827171	PF13414
GRMZM2G047093	PF13414
GRMZM2G115615	PF13414
GRMZM2G128658	PF13414
GRMZM5G809292	PF13414
GRMZM2G398825	PF13414
GRMZM2G104179	PF13414
GRMZM2G159542	PF13414
GRMZM5G819320	PF13414
GRMZM5G863152	PF13414
GRMZM2G134563	PF13414
GRMZM2G073511	PF13414
GRMZM5G822426	PF13414
GRMZM2G074957	PF13414
GRMZM2G104769	PF13414
GRMZM2G329306	PF13414
AC199363.4_FGP003	PF13414
GRMZM2G034043	PF13414
GRMZM2G048883	PF13414
GRMZM2G015219	PF13414
GRMZM2G147894	PF13414
GRMZM2G060947	PF13414
AC206223.3_FGP008	PF13414
GRMZM2G302405	PF13414
GRMZM2G147603	PF13414
GRMZM2G133624	PF13414
GRMZM2G504906	PF13414
GRMZM2G147377	PF13414
GRMZM2G134806	PF13414
GRMZM2G029660	PF13414
GRMZM2G062285	PF13414
GRMZM2G100402	PF13414
GRMZM2G101547	PF13414
GRMZM2G105019	PF13414
GRMZM2G089296	PF13414
GRMZM2G163796	PF13414
GRMZM2G161419	PF13414
GRMZM2G135456	PF13414
GRMZM2G105531	PF13414
GRMZM2G063894	PF13414
GRMZM2G542205	PF13414
GRMZM2G000936	PF13414
GRMZM2G163120	PF13414
AC205376.4_FGP006	PF13414
GRMZM2G040513	PF13414
GRMZM2G166684	PF13414
GRMZM2G348697	PF13414
GRMZM2G098212	PF13414
GRMZM2G176264	PF13414
GRMZM2G013176	PF13414
GRMZM2G154685	PF13414
GRMZM2G314434	PF13414
GRMZM2G077406	PF13414
GRMZM2G149704	PF13414
GRMZM2G096585	PF13414
GRMZM2G336858	PF13414
GRMZM2G118082	PF13414
GRMZM2G398458	PF13414
GRMZM2G069618	PF13414
GRMZM5G843893	PF13414
GRMZM2G412150	PF13414
GRMZM2G039280	PF13414
AC207652.3_FGP001	PF13414
GRMZM2G020409	PF13414
GRMZM2G086303	PF13414
GRMZM2G057184	PF13414
GRMZM2G312827	PF13414
GRMZM2G371670	PF13414
GRMZM2G431850	PF13414
GRMZM2G028929	PF13414
GRMZM2G155314	PF13414
GRMZM2G416201	PF13414
GRMZM2G099366	PF13414
GRMZM2G146862	PF13414
GRMZM2G117746	PF13414
GRMZM2G146000	PF13414
GRMZM2G171520	PF13414
AC216235.2_FGP010	PF13414
GRMZM2G456088	PF13414
GRMZM2G312910	PF13414
GRMZM2G010973	PF13414
GRMZM2G071652	PF13414
GRMZM2G079613	PF13414
GRMZM2G012608	PF13414
GRMZM5G855808	PF13414
GRMZM2G137239	PF13414
GRMZM5G833323	PF13414
GRMZM2G383154	PF13414
GRMZM2G012213	PF13414
GRMZM2G067122	PF13414
GRMZM5G830178	PF13414
GRMZM2G112895	PF13414
GRMZM2G121960	PF13414
GRMZM2G113036	PF13414
GRMZM2G358279	PF13414
GRMZM2G367657	PF13414
GRMZM2G118825	PF13414
GRMZM2G418263	PF13414
GRMZM2G304965	PF13414
GRMZM2G353195	PF13414
GRMZM5G847615	PF13414
GRMZM2G117763	PF13414
GRMZM2G052339	PF13414
GRMZM2G073017	PF13414
GRMZM2G050268	PF13414
GRMZM2G040247	PF13414
GRMZM2G442170	PF13414
GRMZM2G472023	PF13414
GRMZM2G112284	PF13414
GRMZM2G177518	PF13414
GRMZM2G074957	PF13424
GRMZM2G147377	PF13424
GRMZM2G060947	PF13424
GRMZM2G357804	PF13424
GRMZM2G146207	PF13424
GRMZM2G358279	PF13424
GRMZM2G161913	PF13424
GRMZM2G086030	PF13424
GRMZM2G096370	PF13424
GRMZM2G318635	PF13424
GRMZM2G025598	PF13424
GRMZM2G039610	PF13424
GRMZM2G070863	PF13424
GRMZM2G472023	PF13424
GRMZM2G063850	PF13424
GRMZM2G025451	PF13424
GRMZM2G162688	PF13424
GRMZM2G392710	PF13424
GRMZM2G054458	PF13424
GRMZM2G031761	PF13424
GRMZM2G121960	PF13424
GRMZM2G101547	PF13424
GRMZM2G142266	PF13424
GRMZM5G809292	PF13424
GRMZM2G147603	PF13424
GRMZM2G170591	PF13424
GRMZM2G166684	PF13424
GRMZM2G438722	PF13424
GRMZM2G151564	PF13424
GRMZM5G892758	PF13424
AC185226.4_FGP001	PF13424
GRMZM2G369701	PF13424
GRMZM2G079613	PF13424
AC195789.3_FGP001	PF13424
GRMZM2G104179	PF13424
AC209247.4_FGP001	PF13424
GRMZM2G089296	PF13424
GRMZM2G049672	PF13424
GRMZM2G098496	PF13424
GRMZM2G073511	PF13424
GRMZM2G341404	PF13424
GRMZM2G174370	PF13424
GRMZM2G128658	PF13424
GRMZM2G103955	PF13424
GRMZM2G005199	PF13424
GRMZM2G112659	PF13424
GRMZM2G177169	PF13424
GRMZM5G863152	PF13424
GRMZM2G578314	PF13424
GRMZM2G093436	PF13424
GRMZM2G002227	PF13424
GRMZM2G047093	PF13424
GRMZM2G442170	PF13424
GRMZM2G135089	PF13424
GRMZM2G166612	PF13424
GRMZM2G145175	PF13424
GRMZM2G325786	PF13424
GRMZM2G029660	PF13424
GRMZM2G115855	PF13424
GRMZM2G150030	PF13424
GRMZM2G011559	PF13424
GRMZM2G034043	PF13424
GRMZM2G050268	PF13424
AC207652.3_FGP001	PF13424
GRMZM2G128131	PF13424
GRMZM2G080775	PF13424
GRMZM2G010000	PF13424
GRMZM2G356894	PF13424
GRMZM2G388006	PF13424
GRMZM2G015219	PF13424
GRMZM2G161419	PF13424
GRMZM2G092739	PF13424
GRMZM2G380363	PF13424
GRMZM2G060160	PF13424
GRMZM5G844723	PF13424
GRMZM2G096585	PF13424
GRMZM2G126435	PF13424
GRMZM2G456238	PF13424
GRMZM2G000825	PF13424
GRMZM2G031637	PF13424
GRMZM2G117746	PF13424
GRMZM2G159542	PF13424
GRMZM5G855808	PF13424
GRMZM5G827171	PF13424
GRMZM2G158575	PF13424
GRMZM2G158452	PF13424
GRMZM2G113036	PF13424
GRMZM2G065044	PF13424
GRMZM2G086832	PF13424
GRMZM2G055282	PF13424
GRMZM2G106384	PF13424
GRMZM2G017244	PF13424
GRMZM2G095094	PF13424
GRMZM2G542205	PF13424
GRMZM2G010046	PF13424
GRMZM2G064501	PF13424
AC233880.1_FGP003	PF13424
GRMZM5G845198	PF13424
GRMZM2G134563	PF13424
GRMZM2G348697	PF13424
GRMZM2G309828	PF13424
GRMZM2G053196	PF13424
GRMZM2G029609	PF13424
GRMZM2G431850	PF13424
GRMZM2G094586	PF13424
GRMZM2G151975	PF13424
GRMZM2G008060	PF13424
AC199363.4_FGP003	PF13424
GRMZM2G416201	PF13424
GRMZM2G124396	PF13424
GRMZM2G312910	PF13424
GRMZM2G076950	PF13424
GRMZM2G040453	PF13424
GRMZM2G056357	PF13424
GRMZM2G481567	PF13424
GRMZM2G105019	PF13424
GRMZM2G086136	PF13424
GRMZM2G154685	PF13424
AC210169.3_FGP002	PF13424
GRMZM2G135456	PF13424
GRMZM2G481231	PF13424
GRMZM2G099875	PF13424
GRMZM2G010973	PF13424
GRMZM2G102851	PF13424
GRMZM2G070381	PF13424
GRMZM2G471348	PF13424
GRMZM2G079796	PF13424
GRMZM5G833323	PF13424
GRMZM2G040513	PF13424
GRMZM2G504906	PF13424
GRMZM5G822426	PF13424
GRMZM2G329306	PF13424
GRMZM2G146862	PF13424
AC206223.3_FGP008	PF13424
GRMZM2G132956	PF13424
GRMZM2G480620	PF13424
GRMZM2G039280	PF13424
GRMZM2G336858	PF13424
GRMZM2G353195	PF13424
GRMZM2G117763	PF13424
GRMZM2G104769	PF13424
GRMZM5G819320	PF13424
GRMZM2G050485	PF13424
GRMZM2G440349	PF13424
GRMZM2G149704	PF13424
GRMZM5G843893	PF13424
GRMZM2G021319	PF13424
GRMZM2G028929	PF13424
GRMZM2G098869	PF13424
GRMZM5G856899	PF13424
GRMZM2G149410	PF13424
GRMZM2G465444	PF13424
GRMZM2G115615	PF13424
AC200490.3_FGP008	PF13424
GRMZM2G083950	PF13424
GRMZM2G025157	PF13424
GRMZM2G057184	PF13424
GRMZM2G349649	PF13424
GRMZM2G170890	PF13424
GRMZM2G093291	PF13424
GRMZM2G141202	PF13424
GRMZM2G104714	PF13424
GRMZM2G059877	PF13424
GRMZM2G163440	PF13424
GRMZM2G075563	PF13424
GRMZM2G133016	PF13424
GRMZM2G164018	PF13424
GRMZM2G134806	PF13424
GRMZM2G004715	PF13424
GRMZM2G063894	PF13424
GRMZM2G111455	PF13424
GRMZM2G350319	PF13424
GRMZM2G336902	PF13424
GRMZM2G078995	PF13424
GRMZM2G064951	PF13424
GRMZM2G121826	PF13424
GRMZM2G100518	PF13424
GRMZM2G133624	PF13424
GRMZM2G367355	PF13424
GRMZM2G024435	PF13424
AC177919.3_FGP004	PF13424
GRMZM2G147894	PF13424
GRMZM2G123986	PF13424
GRMZM2G405575	PF13424
GRMZM2G020409	PF13424
GRMZM2G418749	PF13424
GRMZM2G382762	PF13424
GRMZM2G006763	PF13424
GRMZM2G438524	PF13424
GRMZM2G077406	PF13424
GRMZM2G052148	PF13424
GRMZM2G105005	PF13424
GRMZM2G383854	PF13424
GRMZM2G383154	PF13424
GRMZM2G071405	PF13424
GRMZM2G021710	PF13424
GRMZM2G077420	PF13424
AC218998.2_FGP003	PF13424
GRMZM2G537201	PF13424
GRMZM2G062285	PF13424
GRMZM2G436707	PF13424
GRMZM2G008663	PF13424
GRMZM2G124886	PF13424
GRMZM2G163120	PF13424
GRMZM2G011439	PF13424
GRMZM2G049755	PF13424
GRMZM2G325143	PF13424
GRMZM2G313020	PF13424
GRMZM2G047097	PF13424
GRMZM2G167072	PF13424
GRMZM2G176024	PF13424
GRMZM2G155314	PF13424
GRMZM2G069618	PF13424
GRMZM2G141587	PF13424
GRMZM5G847615	PF13424
GRMZM2G047675	PF13424
GRMZM2G169280	PF13424
GRMZM2G098712	PF13424
GRMZM2G064708	PF13424
AC204045.3_FGP001	PF13424
GRMZM2G060516	PF13424
GRMZM2G108565	PF13424
GRMZM2G398825	PF13424
AC183950.2_FGP005	PF13424
GRMZM2G131817	PF13424
GRMZM2G067555	PF13424
GRMZM2G147544	PF13424
GRMZM2G000936	PF13424
GRMZM2G118082	PF13424
GRMZM2G422171	PF13424
GRMZM2G038882	PF13424
GRMZM2G118825	PF13424
GRMZM2G092762	PF13424
GRMZM2G086015	PF13424
GRMZM2G048883	PF13424
GRMZM2G163796	PF13424
GRMZM2G349810	PF13424
GRMZM2G098212	PF13424
GRMZM2G040247	PF13424
GRMZM2G177518	PF13424
GRMZM2G152421	PF13424
GRMZM2G145133	PF13424
GRMZM2G114572	PF13424
GRMZM2G448913	PF13424
GRMZM2G137145	PF13424
GRMZM2G022787	PF13424
GRMZM2G154059	PF13424
GRMZM2G067122	PF13424
GRMZM2G376918	PF13424
GRMZM2G076257	PF13424
GRMZM2G013176	PF13424
AC206968.3_FGP003	PF13424
GRMZM2G112284	PF13424
GRMZM2G122116	PF13424
GRMZM2G030263	PF13424
GRMZM2G312827	PF13424
GRMZM5G821637	PF13424
GRMZM2G099434	PF13424
GRMZM2G049902	PF13428
GRMZM2G401561	PF13428
GRMZM2G161913	PF13428
GRMZM2G121960	PF13428
GRMZM2G070863	PF13428
GRMZM2G025598	PF13428
GRMZM2G063850	PF13428
GRMZM2G162688	PF13428
GRMZM2G357804	PF13428
GRMZM2G100448	PF13428
GRMZM2G356894	PF13428
GRMZM2G053196	PF13428
GRMZM2G341404	PF13428
GRMZM2G049755	PF13428
GRMZM2G025451	PF13428
GRMZM2G074957	PF13428
GRMZM2G481231	PF13428
GRMZM2G399750	PF13428
GRMZM2G060160	PF13428
GRMZM2G115855	PF13428
GRMZM2G170591	PF13428
GRMZM2G162988	PF13428
GRMZM2G080775	PF13428
GRMZM2G089296	PF13428
GRMZM2G047093	PF13428
GRMZM2G147603	PF13428
GRMZM2G151564	PF13428
GRMZM2G438722	PF13428
GRMZM2G166684	PF13428
GRMZM2G112659	PF13428
GRMZM2G383854	PF13428
GRMZM2G376918	PF13428
GRMZM2G122185	PF13428
GRMZM2G164018	PF13428
GRMZM2G102692	PF13428
GRMZM2G060947	PF13428
GRMZM2G578314	PF13428
GRMZM2G093436	PF13428
GRMZM2G092739	PF13428
GRMZM2G369701	PF13428
GRMZM5G809292	PF13428
GRMZM2G099875	PF13428
GRMZM2G041231	PF13428
GRMZM2G093291	PF13428
GRMZM2G147377	PF13428
GRMZM2G474929	PF13428
AC195789.3_FGP001	PF13428
GRMZM5G814549	PF13428
GRMZM2G071405	PF13428
GRMZM2G010046	PF13428
AC209247.4_FGP001	PF13428
GRMZM2G098869	PF13428
GRMZM2G024435	PF13428
GRMZM2G122116	PF13428
GRMZM2G135089	PF13428
GRMZM2G166612	PF13428
GRMZM2G146862	PF13428
GRMZM2G392710	PF13428
GRMZM2G015219	PF13428
GRMZM2G476593	PF13428
GRMZM2G504906	PF13428
GRMZM2G004888	PF13428
AC208348.3_FGP012	PF13428
GRMZM2G442244	PF13428
GRMZM2G006763	PF13428
GRMZM2G106384	PF13428
GRMZM2G177169	PF13428
GRMZM2G076257	PF13428
GRMZM2G471348	PF13428
GRMZM2G050485	PF13428
GRMZM2G128658	PF13428
GRMZM2G481373	PF13428
GRMZM5G849971	PF13428
GRMZM2G353195	PF13428
GRMZM2G100518	PF13428
GRMZM2G094586	PF13428
GRMZM2G158839	PF13428
GRMZM2G140600	PF13428
GRMZM2G132140	PF13428
GRMZM2G459532	PF13428
GRMZM2G146518	PF13428
GRMZM2G367234	PF13428
GRMZM2G474451	PF13428
AC210169.3_FGP002	PF13428
GRMZM2G012213	PF13428
GRMZM2G367355	PF13428
GRMZM2G456123	PF13428
GRMZM2G481567	PF13428
GRMZM2G002227	PF13428
GRMZM2G020676	PF13428
GRMZM2G096602	PF13428
GRMZM2G114572	PF13428
GRMZM2G127963	PF13428
GRMZM2G161419	PF13428
GRMZM2G095924	PF13428
GRMZM2G094999	PF13428
GRMZM2G398825	PF13428
GRMZM2G169280	PF13428
GRMZM5G863152	PF13428
GRMZM5G821637	PF13428
GRMZM2G049888	PF13428
GRMZM2G131817	PF13428
GRMZM2G038882	PF13428
AC232393.1_FGP009	PF13428
GRMZM2G427826	PF13428
AC226368.2_FGP006	PF13428
GRMZM2G073511	PF13428
GRMZM2G175253	PF13428
GRMZM2G150030	PF13428
GRMZM2G341621	PF13428
GRMZM5G892151	PF13428
GRMZM2G126435	PF13428
GRMZM2G404043	PF13428
GRMZM2G337701	PF13428
GRMZM2G441687	PF13428
GRMZM2G464818	PF13428
GRMZM2G048883	PF13428
GRMZM2G131332	PF13428
GRMZM2G397540	PF13428
GRMZM2G372632	PF13428
GRMZM2G456114	PF13428
GRMZM2G117763	PF13428
GRMZM2G025157	PF13428
GRMZM2G090576	PF13428
GRMZM2G021319	PF13428
GRMZM2G135430	PF13428
GRMZM2G076950	PF13428
GRMZM2G345667	PF13428
GRMZM2G328961	PF13428
GRMZM5G803556	PF13428
GRMZM2G083950	PF13428
AC183950.2_FGP005	PF13428
GRMZM2G108981	PF13428
GRMZM2G124602	PF13428
GRMZM2G084176	PF13428
GRMZM2G057176	PF13428
AC187551.3_FGP002	PF13428
GRMZM2G703373	PF13428
GRMZM2G058133	PF13428
GRMZM2G416201	PF13428
AC214534.3_FGP010	PF13428
GRMZM2G418459	PF13428
GRMZM2G455587	PF13428
GRMZM2G018974	PF13428
GRMZM2G440349	PF13428
GRMZM2G350319	PF13428
GRMZM2G064501	PF13428
GRMZM2G050268	PF13428
GRMZM2G143646	PF13428
GRMZM2G388006	PF13428
GRMZM2G005938	PF13428
GRMZM2G086832	PF13428
GRMZM5G851564	PF13428
GRMZM2G056093	PF13428
GRMZM5G843893	PF13428
GRMZM2G104179	PF13428
GRMZM2G388778	PF13428
AC204292.4_FGP002	PF13428
GRMZM2G068323	PF13428
GRMZM2G312827	PF13428
GRMZM2G101547	PF13428
GRMZM2G004715	PF13428
GRMZM2G422171	PF13428
GRMZM5G845198	PF13428
GRMZM2G095094	PF13428
GRMZM2G000825	PF13428
GRMZM2G309828	PF13428
GRMZM2G332843	PF13428
GRMZM2G099434	PF13428
GRMZM2G137894	PF13428
GRMZM2G426553	PF13428
GRMZM2G110483	PF13428
GRMZM2G008060	PF13428
GRMZM2G423538	PF13428
GRMZM2G333641	PF13428
GRMZM2G137566	PF13428
GRMZM2G438524	PF13428
GRMZM2G496110	PF13428
GRMZM2G104769	PF13428
GRMZM2G030263	PF13428
GRMZM2G416498	PF13428
GRMZM2G158029	PF13428
GRMZM2G431850	PF13428
GRMZM2G123014	PF13428
GRMZM2G056122	PF13428
GRMZM2G442170	PF13428
GRMZM2G105542	PF13428
GRMZM2G085718	PF13428
GRMZM2G399433	PF13428
GRMZM2G141202	PF13428
GRMZM2G436332	PF13428
GRMZM5G811022	PF13428
GRMZM2G023999	PF13428
GRMZM2G126664	PF13428
GRMZM2G034043	PF13428
GRMZM2G329306	PF13428
GRMZM2G465444	PF13428
AC193382.3_FGP002	PF13428
GRMZM2G472023	PF13428
GRMZM2G053396	PF13428
GRMZM2G129783	PF13428
GRMZM2G174370	PF13428
GRMZM2G016844	PF13428
GRMZM2G145504	PF13428
GRMZM2G347605	PF13428
GRMZM2G128131	PF13428
GRMZM2G430710	PF13428
GRMZM2G453956	PF13428
GRMZM2G146207	PF13428
GRMZM2G079613	PF13428
GRMZM2G149704	PF13428
GRMZM2G033884	PF13428
GRMZM2G130366	PF13428
GRMZM2G016892	PF13428
GRMZM2G111984	PF13428
GRMZM2G303587	PF13428
AC191246.3_FGP006	PF13428
GRMZM2G041955	PF13428
GRMZM2G010664	PF13428
GRMZM2G447090	PF13428
GRMZM2G077420	PF13428
GRMZM2G114241	PF13428
GRMZM2G142735	PF13428
GRMZM2G340279	PF13428
GRMZM5G894115	PF13428
GRMZM2G115615	PF13428
GRMZM2G176735	PF13428
GRMZM2G144071	PF13428
GRMZM2G007372	PF13428
GRMZM2G542205	PF13428
GRMZM2G111113	PF13428
GRMZM2G418749	PF13428
GRMZM2G414913	PF13428
GRMZM5G896145	PF13428
AC199363.4_FGP003	PF13428
GRMZM2G702991	PF13428
GRMZM2G367008	PF13428
GRMZM2G369792	PF13428
GRMZM2G172800	PF13428
GRMZM2G067122	PF13428
GRMZM2G019689	PF13428
GRMZM2G134563	PF13428
GRMZM2G029660	PF13428
GRMZM2G040513	PF13428
GRMZM2G154059	PF13428
GRMZM2G039254	PF13428
GRMZM2G139141	PF13428
GRMZM2G086136	PF13428
GRMZM2G399877	PF13428
GRMZM2G177894	PF13428
GRMZM2G442057	PF13428
GRMZM2G147544	PF13428
GRMZM2G130314	PF13428
GRMZM2G031588	PF13428
GRMZM2G353301	PF13428
GRMZM2G325143	PF13428
GRMZM2G110851	PF13428
AC218998.2_FGP003	PF13428
GRMZM2G163120	PF13428
