genes	term
GRMZM2G000393	GO:0016020
GRMZM2G000393	GO:0008378
GRMZM2G000393	GO:0016757
GRMZM2G000397	GO:0009536
GRMZM2G000397	GO:0005509
GRMZM2G096553	GO:0001522
GRMZM2G096553	GO:0003723
GRMZM2G096553	GO:0009982
GRMZM5G852877	GO:0006810
GRMZM5G852877	GO:0016021
GRMZM5G852877	GO:0031966
GRMZM5G852877	GO:0009853
GRMZM5G852877	GO:0005886
GRMZM5G852877	GO:0006839
GRMZM5G852877	GO:0009507
GRMZM2G025322	GO:0033743
GRMZM2G025322	GO:0009570
GRMZM2G025322	GO:0006979
GRMZM2G025322	GO:0055114
GRMZM2G447785	GO:0005576
GRMZM2G447785	GO:0010466
GRMZM2G447785	GO:0030414
GRMZM2G447785	GO:0004867
GRMZM2G153945	GO:0006468
GRMZM2G153945	GO:0005886
GRMZM2G153945	GO:0000166
GRMZM2G153945	GO:0004713
GRMZM2G153945	GO:0005524
GRMZM2G007546	GO:0016787
GRMZM2G310795	GO:0009058
GRMZM2G437435	GO:0004252
GRMZM2G437435	GO:0006508
GRMZM2G437435	GO:0008233
GRMZM2G437435	GO:0043086
GRMZM2G437435	GO:0042802
GRMZM2G050748	GO:0008152
GRMZM2G050748	GO:0035251
GRMZM2G050748	GO:0016758
GRMZM2G050748	GO:0010224
GRMZM2G055999	GO:0046872
GRMZM2G055999	GO:0030001
GRMZM2G055992	GO:0005515
GRMZM2G055992	GO:0005886
GRMZM2G097207	GO:0005975
GRMZM2G097207	GO:0046658
GRMZM2G097207	GO:0005773
GRMZM2G097207	GO:0004553
GRMZM2G097207	GO:0008152
GRMZM2G097207	GO:0005886
GRMZM2G097207	GO:0009505
GRMZM2G097207	GO:0009506
GRMZM2G024051	GO:0005515
GRMZM2G126656	GO:0005515
GRMZM5G884137	GO:0008270
GRMZM5G884137	GO:0003676
GRMZM5G884137	GO:0005622
GRMZM2G094959	GO:0048571
GRMZM2G094959	GO:0016020
GRMZM2G094959	GO:1900088
GRMZM2G094959	GO:0005515
GRMZM2G094959	GO:0005768
GRMZM2G094959	GO:1900091
GRMZM2G317689	GO:0016459
GRMZM2G317689	GO:0003774
GRMZM2G317689	GO:0005524
GRMZM2G094951	GO:0032851
GRMZM2G094951	GO:0005097
GRMZM2G094951	GO:0005622
GRMZM2G094713	GO:0004674
GRMZM2G094713	GO:0006468
GRMZM2G094713	GO:0016772
GRMZM2G094713	GO:0005524
GRMZM2G460893	GO:0046872
GRMZM2G460893	GO:0008270
GRMZM2G460893	GO:0005515
GRMZM2G085153	GO:0009570
GRMZM2G085153	GO:0009941
GRMZM2G085153	GO:0009505
GRMZM2G085153	GO:0009507
GRMZM2G096486	GO:0016192
GRMZM2G096486	GO:0016021
GRMZM2G096486	GO:0005886
GRMZM2G096486	GO:0009507
GRMZM2G311680	GO:0005975
GRMZM2G311680	GO:0004190
GRMZM2G311680	GO:0010019
GRMZM2G311680	GO:0006508
GRMZM2G311680	GO:0008233
GRMZM2G311680	GO:0009507
GRMZM2G153368	GO:0006952
GRMZM2G153369	GO:0016021
GRMZM2G096480	GO:0005515
GRMZM2G096480	GO:0003676
GRMZM2G096480	GO:0000166
GRMZM2G179941	GO:0003824
GRMZM2G179941	GO:0046872
GRMZM2G179941	GO:0008152
GRMZM2G380297	GO:0005515
GRMZM2G098474	GO:0000160
GRMZM2G098474	GO:0000156
GRMZM2G098474	GO:0035556
GRMZM2G098474	GO:0006355
GRMZM2G108875	GO:0005515
GRMZM2G361100	GO:0000151
GRMZM2G361100	GO:0016567
GRMZM2G361100	GO:0005515
GRMZM2G361100	GO:0004842
GRMZM2G361100	GO:0008270
GRMZM2G108871	GO:0022625
GRMZM2G108871	GO:0005622
GRMZM2G108871	GO:0003735
GRMZM2G108871	GO:0006412
GRMZM2G006631	GO:0046983
GRMZM2G317979	GO:0055114
GRMZM2G170016	GO:0020037
GRMZM2G127015	GO:0048367
GRMZM2G127015	GO:0009790
GRMZM2G127015	GO:0048364
GRMZM2G127015	GO:0010154
GRMZM2G052670	GO:0006904
GRMZM2G052670	GO:0006886
GRMZM2G052670	GO:0005802
GRMZM2G052670	GO:0016192
GRMZM2G052670	GO:0009705
GRMZM2G052671	GO:0003700
GRMZM2G052671	GO:0006355
GRMZM2G052671	GO:0009942
GRMZM2G052671	GO:0030010
GRMZM2G052671	GO:0043565
GRMZM2G091121	GO:0006886
GRMZM2G091121	GO:0016192
GRMZM2G091121	GO:0005488
GRMZM2G113340	GO:0009535
GRMZM2G113340	GO:0031072
GRMZM2G113340	GO:0051082
GRMZM2G347027	GO:0016740
GRMZM2G347027	GO:0008152
GRMZM2G347027	GO:0005524
GRMZM2G347027	GO:0000166
GRMZM5G867030	GO:0005515
GRMZM2G067338	GO:0016705
GRMZM2G067338	GO:0055114
GRMZM2G067338	GO:0020037
GRMZM2G067338	GO:0009055
GRMZM5G877788	GO:0016021
GRMZM5G877788	GO:0009624
GRMZM5G877788	GO:0009705
GRMZM5G877788	GO:0080167
GRMZM5G877788	GO:0010043
GRMZM5G877788	GO:0055069
GRMZM5G877788	GO:0055085
GRMZM2G113349	GO:0031977
GRMZM2G113349	GO:0019898
GRMZM2G113349	GO:0048046
GRMZM2G113349	GO:0042742
GRMZM2G113349	GO:0009654
GRMZM2G113349	GO:0009535
GRMZM2G113349	GO:0009570
GRMZM2G113349	GO:0005509
GRMZM2G113349	GO:0009579
GRMZM2G113349	GO:0010287
GRMZM2G113349	GO:0008266
GRMZM2G113349	GO:0035304
GRMZM2G113349	GO:0009507
GRMZM2G113349	GO:0010205
GRMZM2G113349	GO:0010207
GRMZM2G113349	GO:0010242
GRMZM2G113349	GO:0042549
GRMZM2G113349	GO:0009543
GRMZM2G002825	GO:0003779
GRMZM2G002825	GO:0030042
GRMZM2G002825	GO:0015629
GRMZM2G002825	GO:0005622
GRMZM5G808017	GO:0005777
GRMZM2G002828	GO:0005737
GRMZM2G002828	GO:0080092
GRMZM2G002828	GO:0017025
GRMZM2G002828	GO:0010183
GRMZM2G002828	GO:0009960
GRMZM2G002828	GO:0006355
GRMZM2G002828	GO:0008270
GRMZM2G002828	GO:0006352
GRMZM2G002828	GO:0006413
GRMZM2G002828	GO:0003743
GRMZM2G457125	GO:0015031
GRMZM2G457125	GO:0007264
GRMZM2G457125	GO:0005525
GRMZM2G457127	GO:0003899
GRMZM2G457127	GO:0006351
GRMZM2G457127	GO:0003677
GRMZM2G320167	GO:0016706
GRMZM2G320167	GO:0055114
GRMZM2G320167	GO:0016491
GRMZM2G109830	GO:0006468
GRMZM2G109830	GO:0004672
GRMZM2G109830	GO:0005515
GRMZM2G109830	GO:0005524
GRMZM2G387087	GO:0008107
GRMZM2G387087	GO:0016020
GRMZM2G387087	GO:0042546
GRMZM2G362456	GO:0005515
GRMZM2G068316	GO:0009535
GRMZM2G068316	GO:0009507
GRMZM2G477533	GO:0003682
GRMZM2G477533	GO:0003677
GRMZM2G078926	GO:0016772
GRMZM2G078926	GO:0006468
GRMZM2G078926	GO:0005524
GRMZM2G078926	GO:0004672
GRMZM2G304700	GO:0005773
GRMZM2G049188	GO:0005524
GRMZM5G812272	GO:0003700
GRMZM5G812272	GO:0006355
GRMZM5G812272	GO:0043565
GRMZM2G368410	GO:0016310
GRMZM2G368410	GO:0016020
GRMZM2G368410	GO:0016301
GRMZM2G368410	GO:0005524
GRMZM2G368411	GO:0016706
GRMZM2G368411	GO:0055114
GRMZM2G368411	GO:0016491
GRMZM2G123234	GO:0030529
GRMZM2G123234	GO:0003676
GRMZM2G123234	GO:0000166
GRMZM2G147687	GO:0005975
GRMZM2G147687	GO:0008152
GRMZM2G147687	GO:0004553
GRMZM2G147685	GO:0009790
GRMZM2G147685	GO:0046983
GRMZM2G147683	GO:0005515
GRMZM2G062632	GO:0016706
GRMZM2G062632	GO:0055114
GRMZM2G062632	GO:0016491
GRMZM2G152908	GO:0009744
GRMZM2G152908	GO:0046686
GRMZM2G152908	GO:0016157
GRMZM2G152908	GO:0009414
GRMZM2G152908	GO:0005773
GRMZM2G152908	GO:0005829
GRMZM2G152908	GO:0005985
GRMZM2G152908	GO:0009749
GRMZM2G152908	GO:0010555
GRMZM2G152908	GO:0009413
GRMZM2G152908	GO:0009058
GRMZM2G152908	GO:0006970
GRMZM2G152908	GO:0016757
GRMZM2G152908	GO:0005886
GRMZM2G152908	GO:0009409
GRMZM2G152908	GO:0001666
GRMZM2G152908	GO:0072708
GRMZM2G152908	GO:0009506
GRMZM2G152901	GO:0016772
GRMZM2G152901	GO:0006468
GRMZM2G152901	GO:0005524
GRMZM2G152901	GO:0004672
GRMZM2G159028	GO:0003676
GRMZM2G159028	GO:0000166
GRMZM2G326643	GO:0006075
GRMZM2G326643	GO:0009556
GRMZM2G326643	GO:0048589
GRMZM2G326643	GO:0000148
GRMZM2G326643	GO:0003843
GRMZM2G326643	GO:0005886
GRMZM2G461716	GO:0006508
GRMZM2G461716	GO:0004190
GRMZM2G468132	GO:0016787
GRMZM2G468132	GO:0005515
GRMZM2G468132	GO:0008026
GRMZM2G468132	GO:0005634
GRMZM2G468132	GO:0004386
GRMZM2G468132	GO:0003677
GRMZM2G468132	GO:0000166
GRMZM2G468132	GO:0005524
GRMZM2G339929	GO:0005515
GRMZM5G870752	GO:0005730
GRMZM5G870752	GO:0022625
GRMZM5G870752	GO:0042254
GRMZM5G870752	GO:0005886
GRMZM5G870752	GO:0009507
GRMZM2G083248	GO:0008515
GRMZM2G083248	GO:0015770
GRMZM2G083248	GO:0005887
GRMZM2G083248	GO:0055085
GRMZM2G124096	GO:0006397
GRMZM2G433847	GO:0006629
GRMZM2G433847	GO:0008081
GRMZM2G124091	GO:0016810
GRMZM2G124091	GO:0008270
GRMZM2G124091	GO:0008152
GRMZM2G124091	GO:0046872
GRMZM2G083243	GO:0051258
GRMZM2G083243	GO:0005200
GRMZM2G083243	GO:0005618
GRMZM2G083243	GO:0071258
GRMZM2G083243	GO:0005829
GRMZM2G083243	GO:0003924
GRMZM2G083243	GO:0005737
GRMZM2G083243	GO:0000166
GRMZM2G083243	GO:0005856
GRMZM2G083243	GO:0007017
GRMZM2G083243	GO:0005886
GRMZM2G083243	GO:0046686
GRMZM2G083243	GO:0006184
GRMZM2G083243	GO:0005874
GRMZM2G083243	GO:0005525
GRMZM2G058026	GO:0006508
GRMZM2G058026	GO:0008233
GRMZM2G058026	GO:0004190
GRMZM5G826979	GO:0005515
GRMZM5G826979	GO:0005886
GRMZM2G022726	GO:0005083
GRMZM2G057907	GO:0016787
GRMZM2G057907	GO:0006470
GRMZM2G057907	GO:0004722
GRMZM2G057907	GO:0046872
GRMZM2G501450	GO:0016020
GRMZM2G501450	GO:0004571
GRMZM2G501450	GO:0005509
GRMZM2G073836	GO:0003682
GRMZM2G073836	GO:0003677
GRMZM5G831200	GO:0005975
GRMZM5G831200	GO:0004650
GRMZM2G355846	GO:0008270
GRMZM2G355846	GO:0005515
GRMZM2G306632	GO:0016705
GRMZM2G306632	GO:0055114
GRMZM2G306632	GO:0020037
GRMZM2G306632	GO:0009055
GRMZM2G410951	GO:0005515
GRMZM2G589058	GO:0003723
GRMZM2G589058	GO:0005488
GRMZM2G058681	GO:0015934
GRMZM2G058681	GO:0005840
GRMZM2G058681	GO:0003735
GRMZM2G058681	GO:0008270
GRMZM2G058681	GO:0006412
GRMZM2G354711	GO:0005515
GRMZM2G475702	GO:0016567
GRMZM2G475702	GO:0004842
GRMZM2G475702	GO:0000151
GRMZM2G475702	GO:0005515
GRMZM2G108057	GO:0016787
GRMZM2G108057	GO:0046872
GRMZM2G108057	GO:0006812
GRMZM2G108057	GO:0016021
GRMZM2G108057	GO:0006200
GRMZM2G108057	GO:0000166
GRMZM2G108057	GO:0016887
GRMZM2G108057	GO:0019829
GRMZM2G108057	GO:0005524
GRMZM2G064750	GO:0006468
GRMZM2G064750	GO:0004674
GRMZM2G064750	GO:0005524
GRMZM2G064753	GO:0004129
GRMZM2G064753	GO:0009535
GRMZM2G064753	GO:0022900
GRMZM2G064753	GO:0050897
GRMZM2G064753	GO:0006123
GRMZM2G064753	GO:0005739
GRMZM2G064753	GO:0005751
GRMZM2G064753	GO:0005740
GRMZM2G064753	GO:0009060
GRMZM2G064753	GO:0008270
GRMZM2G064753	GO:0046872
GRMZM2G432083	GO:0016020
GRMZM2G432083	GO:0055085
GRMZM2G093195	GO:0016020
GRMZM2G093195	GO:0004497
GRMZM2G093195	GO:0046872
GRMZM2G093195	GO:0020037
GRMZM2G093195	GO:0016021
GRMZM2G093195	GO:0016705
GRMZM2G093195	GO:0009686
GRMZM2G093195	GO:0009055
GRMZM2G093195	GO:0055114
GRMZM2G093197	GO:0033014
GRMZM2G093197	GO:0004852
GRMZM2G111477	GO:0005737
GRMZM2G111477	GO:0006457
GRMZM2G111477	GO:0005524
GRMZM2G022897	GO:0005794
GRMZM2G022897	GO:0005773
GRMZM2G022897	GO:0005802
GRMZM2G022897	GO:0005515
GRMZM2G022897	GO:0005886
GRMZM2G022897	GO:0005768
AC202158.3_FG001	GO:0016772
GRMZM2G458200	GO:0004857
GRMZM2G458200	GO:0043086
GRMZM2G458200	GO:0030599
GRMZM2G022892	GO:0005515
GRMZM2G101480	GO:0005737
GRMZM2G101480	GO:0043565
GRMZM2G101480	GO:0005730
GRMZM2G101480	GO:0005634
GRMZM2G101480	GO:0003713
GRMZM2G091973	GO:0005783
GRMZM2G458208	GO:0044267
GRMZM2G458208	GO:0022626
GRMZM2G458208	GO:0009941
GRMZM2G458208	GO:0009570
GRMZM2G458208	GO:0005829
GRMZM2G458208	GO:0005774
GRMZM2G458208	GO:0046686
GRMZM2G458208	GO:0005886
GRMZM2G458208	GO:0005759
GRMZM2G458208	GO:0009408
GRMZM2G458208	GO:0005507
GRMZM2G458208	GO:0005524
GRMZM2G458208	GO:0009507
GRMZM2G055501	GO:0016787
GRMZM2G055501	GO:0004806
GRMZM2G055501	GO:0006629
GRMZM2G059083	GO:0009535
GRMZM2G059083	GO:0008266
GRMZM2G059083	GO:0048046
GRMZM2G059083	GO:0050660
GRMZM2G059083	GO:0009941
GRMZM2G059083	GO:0009570
GRMZM2G059083	GO:0009767
GRMZM2G059083	GO:0031977
GRMZM2G059083	GO:0004324
GRMZM2G059083	GO:0003959
GRMZM2G059083	GO:0016491
GRMZM2G059083	GO:0042742
GRMZM2G059083	GO:0009817
GRMZM2G059083	GO:0045157
GRMZM2G059083	GO:0045156
GRMZM2G059083	GO:0009579
GRMZM2G059083	GO:0042651
GRMZM2G059083	GO:0050661
GRMZM2G059083	GO:0055114
GRMZM2G059083	GO:0009507
GRMZM2G020761	GO:0004497
GRMZM2G020761	GO:0046872
GRMZM2G020761	GO:0020037
GRMZM2G020761	GO:0016705
GRMZM2G020761	GO:0009055
GRMZM2G020761	GO:0055114
GRMZM2G306094	GO:0090305
GRMZM2G306094	GO:0004527
GRMZM2G306094	GO:0003677
GRMZM2G134889	GO:0005783
GRMZM2G134889	GO:0016853
GRMZM2G134889	GO:0045454
GRMZM2G134889	GO:0005739
GRMZM2G134889	GO:0009055
GRMZM2G134889	GO:0005886
GRMZM2G134889	GO:0006662
GRMZM2G134889	GO:0034976
GRMZM2G134889	GO:0015035
GRMZM2G134889	GO:0006979
GRMZM2G134889	GO:0009507
GRMZM2G028552	GO:0008425
GRMZM2G028552	GO:0005740
GRMZM2G028552	GO:0006744
GRMZM2G028552	GO:0010420
GRMZM2G158087	GO:0055114
GRMZM2G158087	GO:0016491
GRMZM2G028556	GO:0016740
GRMZM2G028556	GO:0004364
GRMZM2G028556	GO:0005515
GRMZM2G158083	GO:0005737
GRMZM2G158083	GO:0009809
GRMZM2G158083	GO:0010252
GRMZM2G158083	GO:0005829
GRMZM2G158083	GO:0016020
GRMZM2G158083	GO:0009963
GRMZM2G158083	GO:0016740
GRMZM2G158083	GO:0016747
GRMZM2G158083	GO:0047205
GRMZM2G310465	GO:0032040
GRMZM2G310465	GO:0006364
GRMZM2G452896	GO:0006508
GRMZM2G452896	GO:0008236
GRMZM2G432330	GO:0003677
GRMZM5G862219	GO:0050660
GRMZM5G862219	GO:0006635
GRMZM5G862219	GO:0005777
GRMZM5G862219	GO:0009793
GRMZM5G862219	GO:0003995
GRMZM5G862219	GO:0003997
GRMZM5G862219	GO:0055114
GRMZM2G432335	GO:0008173
GRMZM2G432335	GO:0000166
GRMZM2G432335	GO:0006396
GRMZM2G432335	GO:0001510
GRMZM2G070716	GO:0009793
GRMZM2G070716	GO:0005747
GRMZM2G070716	GO:0005739
GRMZM2G070716	GO:0031966
GRMZM2G025048	GO:0006468
GRMZM2G025048	GO:0006486
GRMZM2G025048	GO:0016772
GRMZM2G025048	GO:0016020
GRMZM2G025048	GO:0030246
GRMZM2G025048	GO:0008378
GRMZM2G025048	GO:0004672
GRMZM2G025048	GO:0005524
GRMZM2G356718	GO:0003824
GRMZM2G356718	GO:0003682
GRMZM2G356718	GO:0003677
GRMZM2G137286	GO:0016787
GRMZM2G137286	GO:0004721
GRMZM2G137289	GO:0046983
GRMZM2G137289	GO:0003677
GRMZM2G356714	GO:0051103
GRMZM2G356714	GO:0003909
GRMZM2G032554	GO:0016779
GRMZM2G032554	GO:0005634
GRMZM2G032554	GO:0004652
GRMZM2G032554	GO:0003723
GRMZM2G032554	GO:0043631
GRMZM2G064804	GO:0015450
GRMZM2G064804	GO:0016021
GRMZM2G064804	GO:0016020
GRMZM2G064804	GO:0005739
GRMZM2G064804	GO:0005743
GRMZM2G064804	GO:0051205
GRMZM2G064804	GO:0006461
GRMZM2G156694	GO:0016772
GRMZM2G156694	GO:0006468
GRMZM2G156694	GO:0005524
GRMZM2G156694	GO:0004672
GRMZM2G145213	GO:0009737
GRMZM2G145213	GO:0005829
GRMZM2G145213	GO:0005739
GRMZM2G145213	GO:0005524
GRMZM2G145213	GO:0019904
GRMZM2G145213	GO:0005886
GRMZM2G145213	GO:0009742
GRMZM2G145213	GO:0009506
GRMZM2G374938	GO:0004298
GRMZM2G374938	GO:0019773
GRMZM2G374938	GO:0006511
GRMZM2G075295	GO:0010143
GRMZM2G075295	GO:0016791
GRMZM2G075295	GO:0016311
GRMZM2G075295	GO:0090447
GRMZM2G075295	GO:0003841
GRMZM2G075295	GO:0016746
GRMZM2G075295	GO:0008152
GRMZM2G075295	GO:0009908
GRMZM2G071042	GO:0010200
GRMZM2G071042	GO:0046872
GRMZM2G071042	GO:0008270
GRMZM2G071042	GO:0003677
GRMZM2G131934	GO:0016021
GRMZM2G159849	GO:0006625
GRMZM2G159849	GO:0005515
GRMZM2G008751	GO:1901601
GRMZM2G008751	GO:0010223
GRMZM2G075744	GO:0008270
GRMZM2G075744	GO:0003676
GRMZM2G448161	GO:0004252
GRMZM2G448161	GO:0006508
GRMZM2G131939	GO:0000166
GRMZM2G131939	GO:0005886
GRMZM2G131939	GO:0015031
GRMZM2G131939	GO:0007264
GRMZM2G131939	GO:0005768
GRMZM2G131939	GO:0005525
GRMZM2G366795	GO:0003700
GRMZM2G366795	GO:0006355
GRMZM2G366795	GO:0043565
GRMZM5G868355	GO:0006355
GRMZM5G868355	GO:0010200
GRMZM2G098167	GO:0006950
GRMZM2G098167	GO:0009644
GRMZM2G098167	GO:0042542
GRMZM5G818279	GO:0044267
GRMZM5G818279	GO:0005524
GRMZM2G465213	GO:0016758
GRMZM2G465213	GO:0016021
GRMZM5G816545	GO:0005515
GRMZM5G866027	GO:0004497
GRMZM5G866027	GO:0046872
GRMZM5G866027	GO:0020037
GRMZM5G866027	GO:0016705
GRMZM5G866027	GO:0009055
GRMZM5G866027	GO:0055114
AC217255.3_FG002	GO:0016772
AC217255.3_FG002	GO:0006468
AC217255.3_FG002	GO:0005524
AC217255.3_FG002	GO:0004672
GRMZM2G047310	GO:0051017
GRMZM2G047310	GO:0007010
GRMZM2G047310	GO:0051015
GRMZM2G047310	GO:0051014
GRMZM2G047316	GO:0005634
GRMZM2G047316	GO:0046872
GRMZM2G047316	GO:0035064
GRMZM2G047316	GO:0008270
GRMZM2G047316	GO:0005515
GRMZM2G047319	GO:0004252
GRMZM2G047319	GO:0005773
GRMZM2G047319	GO:0005774
GRMZM2G047319	GO:0048046
GRMZM2G047319	GO:0009505
GRMZM2G047319	GO:0006508
GRMZM2G047319	GO:0008233
GRMZM2G047319	GO:0043086
GRMZM2G047319	GO:0042802
GRMZM2G085924	GO:0016740
GRMZM2G085924	GO:0008171
GRMZM2G085924	GO:0046983
GRMZM2G085924	GO:0032259
GRMZM5G883601	GO:0005737
GRMZM5G883601	GO:0043484
GRMZM5G883601	GO:0000932
GRMZM5G883601	GO:0000166
GRMZM5G883601	GO:0003676
GRMZM5G883601	GO:0009846
GRMZM5G883601	GO:0006417
GRMZM2G067476	GO:0016021
GRMZM2G067476	GO:0005783
GRMZM2G482245	GO:0004857
GRMZM2G482245	GO:0043086
GRMZM2G482245	GO:0030599
GRMZM2G481567	GO:0005515
GRMZM2G134716	GO:0005515
GRMZM2G134717	GO:0005634
GRMZM2G134717	GO:2000652
GRMZM2G134717	GO:0045893
GRMZM2G134717	GO:0003677
GRMZM2G102795	GO:0005515
GRMZM2G102795	GO:0005730
GRMZM2G102790	GO:0003682
GRMZM2G102790	GO:0003677
GRMZM2G169998	GO:0080111
GRMZM2G169998	GO:0005634
GRMZM2G169998	GO:0000166
GRMZM2G169998	GO:0016458
GRMZM2G169998	GO:0003723
GRMZM2G340065	GO:0006508
GRMZM2G340065	GO:0008233
GRMZM2G340065	GO:0008234
GRMZM2G169990	GO:0005515
GRMZM2G169990	GO:0005886
GRMZM2G169991	GO:0003682
GRMZM2G169991	GO:0003677
GRMZM2G169994	GO:0008270
GRMZM2G169994	GO:0005515
GRMZM2G032260	GO:0005515
GRMZM2G032267	GO:0005730
GRMZM2G032267	GO:0005634
GRMZM2G032267	GO:0032508
GRMZM2G032267	GO:0031011
GRMZM2G032267	GO:0017111
GRMZM2G032267	GO:0000166
GRMZM2G032267	GO:0048507
GRMZM2G032267	GO:0043141
GRMZM2G032267	GO:0003678
GRMZM2G032267	GO:2000072
GRMZM2G032267	GO:0005829
GRMZM2G032267	GO:0005524
GRMZM2G032267	GO:0009507
GRMZM2G032266	GO:0009570
GRMZM2G032266	GO:0009507
GRMZM2G378906	GO:0005737
GRMZM2G378906	GO:0005794
GRMZM2G378906	GO:0016020
GRMZM2G378906	GO:0016192
GRMZM2G378906	GO:0031410
GRMZM2G378906	GO:0006886
GRMZM2G378906	GO:0000139
GRMZM2G378906	GO:0030117
GRMZM2G378906	GO:0005488
GRMZM2G378906	GO:0005198
GRMZM2G378906	GO:0030126
GRMZM2G378906	GO:0005829
GRMZM2G103223	GO:0006662
GRMZM2G103223	GO:0015035
GRMZM2G103223	GO:0045454
GRMZM2G103223	GO:0005524
GRMZM2G103223	GO:0009055
GRMZM2G076212	GO:0004674
GRMZM2G076212	GO:0006468
GRMZM2G076212	GO:0016772
GRMZM2G076212	GO:0005524
GRMZM2G330526	GO:0005737
GRMZM2G330526	GO:0005515
GRMZM2G330521	GO:0006633
GRMZM2G330521	GO:0016790
GRMZM2G478396	GO:0003700
GRMZM2G478396	GO:0006355
GRMZM2G478396	GO:0005634
GRMZM2G478396	GO:0043565
GRMZM2G044576	GO:0003700
GRMZM2G044576	GO:0006355
GRMZM2G044576	GO:0008270
GRMZM2G044576	GO:0043565
GRMZM2G033138	GO:0009733
GRMZM2G033138	GO:0043565
GRMZM2G033138	GO:0003700
GRMZM2G033138	GO:0008270
GRMZM2G033138	GO:0005515
GRMZM2G033138	GO:0045893
GRMZM2G038309	GO:0006468
GRMZM2G038309	GO:0004674
GRMZM2G038309	GO:0016301
GRMZM2G038309	GO:0003824
GRMZM2G038309	GO:0005524
GRMZM2G104795	GO:0016787
GRMZM2G104795	GO:0008026
GRMZM2G104795	GO:0005730
GRMZM2G104795	GO:0004386
GRMZM2G104795	GO:0003723
GRMZM2G104795	GO:0000166
GRMZM2G104795	GO:0005524
GRMZM2G033135	GO:0016773
GRMZM2G033135	GO:0005515
GRMZM2G033130	GO:0005515
GRMZM2G038303	GO:0003700
GRMZM2G038303	GO:0006355
GRMZM2G038303	GO:0005634
GRMZM2G038303	GO:0016602
GRMZM2G048220	GO:0006629
GRMZM2G048220	GO:0016788
GRMZM2G046590	GO:0006887
GRMZM2G046590	GO:0000145
GRMZM2G404617	GO:0006508
GRMZM2G404617	GO:0008234
GRMZM2G429662	GO:0008270
GRMZM2G429662	GO:0005515
GRMZM2G044681	GO:0005829
GRMZM2G044681	GO:0009846
GRMZM2G044681	GO:0009860
GRMZM2G044681	GO:0009506
GRMZM2G044681	GO:0005886
GRMZM2G037308	GO:0004674
GRMZM2G037308	GO:0006468
GRMZM2G037308	GO:0016772
GRMZM2G037308	GO:0005524
GRMZM2G044684	GO:0009579
GRMZM2G044684	GO:0006457
GRMZM2G044684	GO:0009570
GRMZM2G044684	GO:0051087
GRMZM2G044684	GO:0005739
GRMZM2G044684	GO:0042803
GRMZM2G044684	GO:0005759
GRMZM2G044684	GO:0005507
GRMZM2G044684	GO:0000774
GRMZM2G044684	GO:0009507
GRMZM2G041060	GO:0000413
GRMZM2G041060	GO:0006457
GRMZM2G041060	GO:0016853
GRMZM2G041060	GO:0003755
GRMZM2G041065	GO:0016020
GRMZM2G041065	GO:0015992
GRMZM2G041065	GO:0009678
GRMZM2G041065	GO:0004427
GRMZM2G132009	GO:0009941
GRMZM2G132009	GO:0042538
GRMZM2G180272	GO:0009638
GRMZM2G180272	GO:0005773
GRMZM2G180272	GO:0048046
GRMZM2G180272	GO:0005515
GRMZM2G180272	GO:0005886
GRMZM2G032887	GO:0005525
AC210848.3_FG006	GO:0003824
AC210848.3_FG004	GO:0007126
AC210848.3_FG004	GO:0005694
AC210848.3_FG004	GO:0005730
GRMZM2G167594	GO:0042578
GRMZM2G121143	GO:0046872
GRMZM2G121143	GO:0008270
GRMZM2G121143	GO:0005515
GRMZM2G073199	GO:0003677
GRMZM2G493395	GO:0003824
GRMZM2G493395	GO:0008661
GRMZM2G493395	GO:0016114
GRMZM2G493395	GO:0009536
GRMZM2G493395	GO:0008152
GRMZM2G416120	GO:0005737
GRMZM2G416120	GO:0022626
GRMZM2G416120	GO:0005829
GRMZM2G416120	GO:0005739
GRMZM2G416120	GO:0000166
GRMZM2G416120	GO:0046686
GRMZM2G416120	GO:0042026
GRMZM2G416120	GO:0005886
GRMZM2G416120	GO:0005759
GRMZM2G416120	GO:0009408
GRMZM2G416120	GO:0005507
GRMZM2G416120	GO:0005524
GRMZM2G416120	GO:0009507
AC213050.3_FG001	GO:0003964
AC213050.3_FG001	GO:0006278
AC213050.3_FG001	GO:0003723
AC213050.3_FG001	GO:0006397
GRMZM2G016605	GO:0016787
GRMZM2G016605	GO:0008152
GRMZM2G016602	GO:0006310
GRMZM2G016602	GO:0008094
GRMZM2G016602	GO:0006281
GRMZM2G016602	GO:0017111
GRMZM2G016602	GO:0000166
GRMZM2G016602	GO:0009432
GRMZM2G016602	GO:0003677
GRMZM2G016602	GO:0003697
GRMZM2G016602	GO:0005524
AC225179.3_FG003	GO:0005515
GRMZM2G160062	GO:0020037
GRMZM2G160062	GO:0006979
GRMZM2G160062	GO:0046872
GRMZM2G160062	GO:0004601
GRMZM2G160062	GO:0055114
GRMZM2G160062	GO:0016491
GRMZM2G100940	GO:0005515
GRMZM2G479110	GO:0000160
GRMZM2G479110	GO:0000156
GRMZM2G479110	GO:0003682
GRMZM2G479110	GO:0003677
GRMZM2G479110	GO:0006355
GRMZM2G001930	GO:0046983
GRMZM2G479112	GO:0003824
GRMZM2G479112	GO:0008152
GRMZM2G479112	GO:0016788
GRMZM2G001934	GO:0006468
GRMZM2G001934	GO:0004674
GRMZM2G001934	GO:0005524
