genes	term
GRMZM5G822593	GO:0055114,GO:0046872,GO:0016702
GRMZM5G822817	GO:0055085,GO:0016020,GO:0006811,GO:0005216
GRMZM5G822829	GO:0046983
GRMZM5G822970	GO:0004518,GO:0003677
GRMZM5G823017	GO:0005643,GO:0046907
GRMZM5G823157	GO:0043565,GO:0006355,GO:0003700
GRMZM5G823248	GO:0055114,GO:0016491
GRMZM5G823484	GO:0048278,GO:0006887,GO:0005737
GRMZM5G823769	GO:0003677
GRMZM5G823824	GO:0005515
GRMZM5G823832	GO:0006468,GO:0004672
GRMZM5G824137	GO:0016788
GRMZM5G824201	GO:0007165
GRMZM5G824405	GO:2001070,GO:0006000,GO:0005524,GO:0003873,GO:0006003,GO:0003824
GRMZM5G824463	GO:0006468,GO:0004672
GRMZM5G824600	GO:0055114,GO:0016491,GO:0008270
GRMZM5G824676	GO:0003676
GRMZM5G824698	GO:0008168
GRMZM5G824831	GO:0019773,GO:0006511,GO:0004175,GO:0051603,GO:0005839,GO:0004298
GRMZM5G824837	GO:0008234,GO:0006508
GRMZM5G824920	GO:0005975,GO:0004553
GRMZM5G824944	GO:0009396,GO:0005524,GO:0004329
GRMZM5G824964	GO:0005515,GO:0008017
GRMZM5G825090	GO:0005515
GRMZM5G825193	GO:0006468,GO:0005524,GO:0004672
GRMZM5G825226	GO:0016021
GRMZM5G825317	GO:0016787
GRMZM5G825512	GO:0006260,GO:0005664,GO:0003677
GRMZM5G825515	GO:0055085
GRMZM5G825524	GO:0042147,GO:0030904,GO:0015031,GO:0008565
GRMZM5G825695	GO:0006355,GO:0005634,GO:0003700,GO:0016301,GO:0007264,GO:0005525
GRMZM5G825707	GO:0006355,GO:0005634
GRMZM5G825759	GO:0045263,GO:0015986,GO:0015078
GRMZM5G825834	GO:0006468,GO:0005524,GO:0004672
GRMZM5G825854	GO:0016020,GO:0006886,GO:0005801
GRMZM5G826171	GO:0030127,GO:0006888,GO:0006886
GRMZM5G826194	GO:0005515
GRMZM5G826389	GO:0055114,GO:0016491
GRMZM5G826416	GO:0016020,GO:0006810,GO:0005215
GRMZM5G826465	GO:0006468,GO:0005524,GO:0004672
GRMZM5G826526	GO:0005634,GO:0000989
GRMZM5G826579	GO:0016459,GO:0005524,GO:0003774
GRMZM5G826714	GO:0031225,GO:0016049,GO:0010215
GRMZM5G826801	GO:0006412,GO:0003735
GRMZM5G826824	GO:0055114,GO:0016491,GO:0006633,GO:0005506
GRMZM5G826838	GO:0030170,GO:0019752,GO:0016831
GRMZM5G826979	GO:0005515
GRMZM5G827121	GO:0043531
GRMZM5G827205	GO:0016021,GO:0008963
GRMZM5G827207	GO:0008408,GO:0006139,GO:0003676
GRMZM5G827266	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM5G827286	GO:0035556,GO:0016301,GO:0007205,GO:0004143
GRMZM5G827309	GO:0006351,GO:0003899,GO:0003677
GRMZM5G827365	GO:0005515
GRMZM5G827398	GO:0005509
GRMZM5G827496	GO:0055085,GO:0016021,GO:0016020,GO:0006810,GO:0005215
GRMZM5G827619	GO:0070403
GRMZM5G827623	GO:0005515
GRMZM5G827798	GO:0003677
GRMZM5G827939	GO:0055114,GO:0010309
GRMZM5G827951	GO:0006412,GO:0005840,GO:0003735,GO:0005622
GRMZM5G828060	GO:0016844,GO:0009058
GRMZM5G828139	GO:0005515
GRMZM5G828179	GO:0006355,GO:0003676
GRMZM5G828182	GO:0009073,GO:0003849
GRMZM5G828229	GO:0055114,GO:0016491
GRMZM5G828253	GO:0055114,GO:0016491,GO:0008152
GRMZM5G828278	GO:0016592,GO:0006357,GO:0001104
GRMZM5G828312	GO:0005975
GRMZM5G828387	GO:0008234,GO:0006508
GRMZM5G828396	GO:0046983
GRMZM5G828466	GO:0006468,GO:0004672
GRMZM5G828487	GO:0005515
GRMZM5G828488	GO:0016036
GRMZM5G828603	GO:0005975,GO:0004553
GRMZM5G828718	GO:0046983,GO:0005515
GRMZM5G828820	GO:0008270,GO:0005515
GRMZM5G828987	GO:0005975,GO:0004553
GRMZM5G829103	GO:0006355,GO:0003700
GRMZM5G829289	GO:0005634
GRMZM5G829293	GO:0005975,GO:0004553
GRMZM5G829408	GO:0006355,GO:0005667,GO:0003700
GRMZM5G829476	GO:0006468,GO:0004672
GRMZM5G829544	GO:0016790,GO:0006633
GRMZM5G829778	GO:0055114,GO:0016616,GO:0006102,GO:0004450
GRMZM5G829870	GO:0006351,GO:0005634,GO:0003677
GRMZM5G829894	GO:0003824,GO:0006470,GO:0004722
GRMZM5G829897	GO:0016788
GRMZM5G829946	GO:0008081,GO:0006629
GRMZM5G829955	GO:0005515
GRMZM5G830178	GO:0005515
GRMZM5G830210	GO:0006413,GO:0003743,GO:0003723
GRMZM5G830250	GO:0016747,GO:0008152
GRMZM5G830329	GO:0055114,GO:0020037,GO:0016705,GO:0005506
GRMZM5G830671	GO:0003677
GRMZM5G830681	GO:0030244,GO:0016866
GRMZM5G830695	GO:0016787
GRMZM5G830747	GO:0008242,GO:0006541,GO:0003824
GRMZM5G830776	GO:0016192,GO:0006904
GRMZM5G830839	GO:0006508,GO:0004252
GRMZM5G830932	GO:0016987,GO:0006355,GO:0006352,GO:0003700,GO:0003677
GRMZM5G830949	GO:0046872
GRMZM5G830983	GO:0055114,GO:0016616,GO:0006694,GO:0003854
GRMZM5G831009	GO:0016787
GRMZM5G831308	GO:0046872
GRMZM5G831399	GO:0050821,GO:0042301,GO:0016020,GO:0015979,GO:0009523
GRMZM5G831474	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM5G831486	GO:0046488,GO:0016307
GRMZM5G831540	GO:0016021
GRMZM5G831577	GO:0007165
GRMZM5G831619	GO:0055114,GO:0008137
GRMZM5G831712	GO:0005634,GO:0003950,GO:0006471,GO:0008270,GO:0003677
GRMZM5G831795	GO:0016787,GO:0008152
GRMZM5G831804	GO:0005524
GRMZM5G831887	GO:0051082,GO:0006950,GO:0006457,GO:0005524
GRMZM5G831951	GO:0015031,GO:0008565
GRMZM5G831993	GO:0003676
GRMZM5G832108	GO:0019843,GO:0005622,GO:0003723
GRMZM5G832114	GO:0006629
GRMZM5G832149	GO:0030247,GO:0006468,GO:0005524,GO:0004672
GRMZM5G832166	GO:0005515
GRMZM5G832229	GO:0016020,GO:0015979,GO:0009523
GRMZM5G832248	GO:0003676
GRMZM5G832300	GO:0008270,GO:0005515
GRMZM5G832380	GO:0003676
GRMZM5G832409	GO:0003677,GO:0006355,GO:0005634
GRMZM5G832473	GO:0006355,GO:0003677
GRMZM5G832582	GO:0019867
GRMZM5G832651	GO:0006355,GO:0005634,GO:0003677,GO:0003700
GRMZM5G832728	GO:0005524
GRMZM5G832772	GO:0016887,GO:0005524,GO:0055085,GO:0042626,GO:0016021,GO:0006810
GRMZM5G832805	GO:0016758,GO:0008152
GRMZM5G832908	GO:0047262
GRMZM5G832989	GO:0008017,GO:0007010
GRMZM5G833063	GO:0005524
GRMZM5G833140	GO:0007165,GO:0000155,GO:0000160
GRMZM5G833207	GO:0016887,GO:0005524
GRMZM5G833389	GO:0030145,GO:0006007,GO:0005737,GO:0004619,GO:0046872,GO:0003824
GRMZM5G833406	GO:0016787,GO:0008152
GRMZM5G833563	GO:0034061,GO:0005634,GO:0003677
GRMZM5G833660	GO:0016020,GO:0008236,GO:0006508
GRMZM5G833699	GO:0051082,GO:0006950,GO:0006457,GO:0005524
GRMZM5G833747	GO:0006241,GO:0006228,GO:0006183,GO:0006165,GO:0004550
GRMZM5G833774	GO:0003824,GO:0006470,GO:0004722
GRMZM5G834199	GO:0005975,GO:0004553
GRMZM5G834205	GO:0006886,GO:0005622
GRMZM5G834303	GO:0016758,GO:0008152
GRMZM5G834335	GO:0006351,GO:0003899,GO:0003677
GRMZM5G834354	GO:0008168
GRMZM5G834377	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM5G834518	GO:0055085,GO:0016021
GRMZM5G834566	GO:0006355,GO:0003677
GRMZM5G834568	GO:0055114,GO:0020037,GO:0006979,GO:0004601
GRMZM5G834596	GO:0008270,GO:0005622
GRMZM5G834697	GO:0006468,GO:0005524,GO:0004672
GRMZM5G834758	GO:0006355,GO:0005634,GO:0003682,GO:0003677
GRMZM5G834778	GO:0016758,GO:0005789,GO:0051082,GO:0016272,GO:0006457
GRMZM5G834837	GO:0005615
GRMZM5G834874	GO:0003677
GRMZM5G834894	GO:0008168
GRMZM5G835036	GO:0003677
GRMZM5G835213	GO:0003676
GRMZM5G835235	GO:0006468,GO:0004672
GRMZM5G835276	GO:0016788
GRMZM5G835323	GO:0006413,GO:0003743
GRMZM5G835516	GO:0005515
GRMZM5G835530	GO:0005515
GRMZM5G835542	GO:0016114,GO:0008685
GRMZM5G835629	GO:0006468,GO:0004672
GRMZM5G835772	GO:0016021,GO:0006810,GO:0005524,GO:0005471
GRMZM5G835775	GO:0055114,GO:0042773,GO:0016651
GRMZM5G835810	GO:0016779,GO:0043631,GO:0004652,GO:0005634
GRMZM5G835877	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM5G835903	GO:0009733
GRMZM5G836028	GO:0051726,GO:0005634,GO:0006357
GRMZM5G836174	GO:0016791,GO:0008152
GRMZM5G836187	GO:0008270,GO:0003676
GRMZM5G836190	GO:0005515,GO:0006468,GO:0005524,GO:0004672
GRMZM5G836222	GO:0008270,GO:0003677
GRMZM5G836250	GO:0042578,GO:0042132,GO:0005975
GRMZM5G836353	GO:0071949
GRMZM5G836376	GO:0007017,GO:0005874
GRMZM5G836378	GO:0055114,GO:0016491,GO:0006633,GO:0005506
GRMZM5G836471	GO:0007264,GO:0005525
GRMZM5G836501	GO:0006508,GO:0004252
GRMZM5G836567	GO:0005815,GO:0000922,GO:0000226
GRMZM5G836610	GO:0055114,GO:0020037,GO:0016705,GO:0005506
GRMZM5G836628	GO:0003824,GO:0006470,GO:0004722
GRMZM5G836674	GO:0006364,GO:0004222
GRMZM5G836683	GO:0008168,GO:0008152,GO:0006694
GRMZM5G836827	GO:0003779
GRMZM5G836879	GO:0003824
GRMZM5G836886	GO:0005516,GO:0046872,GO:0000166
GRMZM5G836897	GO:0016887,GO:0005524
GRMZM5G836910	GO:0030170,GO:0009058,GO:0008483,GO:0006520
GRMZM5G836994	GO:0006397
GRMZM5G837018	GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871
GRMZM5G837058	GO:0016021,GO:0006888,GO:0005801,GO:0000139
GRMZM5G837251	GO:0043531
GRMZM5G837351	GO:0008430
GRMZM5G837606	GO:0006508,GO:0004252
GRMZM5G837626	GO:0003676,GO:0017069,GO:0000398
GRMZM5G837822	GO:0005975,GO:0004553
GRMZM5G837841	GO:0045145
GRMZM5G837869	GO:0055114,GO:0020037,GO:0016705,GO:0005506
GRMZM5G837876	GO:0006355,GO:0003700
GRMZM5G837932	GO:0016021,GO:0015693,GO:0015095
GRMZM5G838148	GO:0007018,GO:0005871,GO:0003777
GRMZM5G838196	GO:0016757,GO:0008152
GRMZM5G838414	GO:0016020,GO:0008378,GO:0006486
GRMZM5G838422	GO:0005515
GRMZM5G838671	GO:0008270
GRMZM5G838754	GO:0005515
GRMZM5G838773	GO:0006468,GO:0004672
GRMZM5G838918	GO:0006468,GO:0005524,GO:0004672
GRMZM5G838961	GO:0016021,GO:0006888,GO:0005801,GO:0000139
GRMZM5G839017	GO:0005509,GO:0006468,GO:0005524,GO:0004672
GRMZM5G839349	GO:0016597,GO:0008152
GRMZM5G839384	GO:0006890,GO:0005198
GRMZM5G839411	GO:0055085,GO:0016021
GRMZM5G839416	GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871
GRMZM5G839422	GO:0051205,GO:0016021
GRMZM5G839518	GO:0046983
GRMZM5G839592	GO:0035091
GRMZM5G839593	GO:0055085,GO:0022857,GO:0016021
GRMZM5G839644	GO:0006468,GO:0004672,GO:0005515
GRMZM5G839763	GO:0005515
GRMZM5G839794	GO:0003993
GRMZM5G839812	GO:0003677,GO:0016593,GO:0016570,GO:0006368
GRMZM5G839924	GO:0055114,GO:0008137
GRMZM5G839969	GO:0046983,GO:0003677
GRMZM5G840002	GO:0008152
GRMZM5G840128	GO:0042393
GRMZM5G840145	GO:0005992,GO:0003824
GRMZM5G840225	GO:0008270,GO:0005515
GRMZM5G840538	GO:0005089
GRMZM5G840560	GO:0016020,GO:0006075,GO:0003843,GO:0000148
GRMZM5G840582	GO:0030170,GO:0009058
GRMZM5G840699	GO:0046872,GO:0000166,GO:0016021,GO:0015914,GO:0005524,GO:0004012,GO:0000287
GRMZM5G840703	GO:0051536,GO:0009055
GRMZM5G840852	GO:0003676
GRMZM5G840909	GO:0008270
GRMZM5G840928	GO:0052855
GRMZM5G840931	GO:0004674
GRMZM5G840940	GO:0030244,GO:0016760,GO:0016020
GRMZM5G840955	GO:0008152,GO:0003824
GRMZM5G841038	GO:0005515
GRMZM5G841075	GO:0016021
GRMZM5G841101	GO:0003676
GRMZM5G841142	GO:0055114,GO:0016491
GRMZM5G841360	GO:0055114,GO:0051287
GRMZM5G841619	GO:0006568,GO:0004834
GRMZM5G841727	GO:0007010,GO:0003779
GRMZM5G841855	GO:0035556,GO:0007165,GO:0006629,GO:0004435,GO:0005515
GRMZM5G841893	GO:0071949
GRMZM5G841900	GO:0003723,GO:0000178
GRMZM5G841925	GO:0031625,GO:0006511
GRMZM5G842019	GO:0046872
GRMZM5G842071	GO:0005507,GO:0055114,GO:0016491
GRMZM5G842165	GO:0007017,GO:0005875
GRMZM5G842433	GO:0016984,GO:0015977
GRMZM5G842517	GO:0005737,GO:0000045
GRMZM5G842555	GO:0003723
GRMZM5G842695	GO:0055085,GO:0016020,GO:0015297,GO:0015238,GO:0006855
GRMZM5G842801	GO:0006351,GO:0005634,GO:0003677
GRMZM5G842830	GO:0016157,GO:0005985
GRMZM5G842886	GO:0016021,GO:0008643,GO:0005351,GO:0000139
GRMZM5G842961	GO:0006355,GO:0003700
GRMZM5G843141	GO:0055085,GO:0016021
GRMZM5G843192	GO:0016887,GO:0005524,GO:0055085,GO:0042626,GO:0016021,GO:0006810
GRMZM5G843302	GO:0055085,GO:0016021
GRMZM5G843368	GO:0045454,GO:0015035,GO:0006662
GRMZM5G843389	GO:0008270,GO:0005515
GRMZM5G843537	GO:0016887,GO:0005524,GO:0055085,GO:0042626,GO:0016021,GO:0006810
GRMZM5G843555	GO:0055114,GO:0016491
GRMZM5G843748	GO:0055114,GO:0020037,GO:0006979,GO:0004601
GRMZM5G843893	GO:0005515,GO:0005089
GRMZM5G844074	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM5G844124	GO:0006412,GO:0005840,GO:0003735
GRMZM5G844143	GO:0045156,GO:0019684,GO:0009772
GRMZM5G844195	GO:0042147,GO:0030904,GO:0015031,GO:0008565
GRMZM5G844225	GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871
GRMZM5G844230	GO:0006412,GO:0005840,GO:0003735
GRMZM5G844344	GO:0016021,GO:0015979,GO:0009579,GO:0009522
GRMZM5G844448	GO:0055085,GO:0016021
GRMZM5G844465	GO:0006511
GRMZM5G844562	GO:0055114,GO:0016491,GO:0008270
GRMZM5G844628	GO:0006412
GRMZM5G844692	GO:0005634
GRMZM5G844739	GO:0005524,GO:0003676
GRMZM5G844882	GO:0055114,GO:0016491
GRMZM5G845021	GO:0005524,GO:0004020,GO:0000103
GRMZM5G845076	GO:0051536,GO:0016226,GO:0005506
GRMZM5G845080	GO:0048046,GO:0016762,GO:0006073,GO:0005618,GO:0005975,GO:0004553
GRMZM5G845163	GO:0008168
GRMZM5G845198	GO:0070772,GO:0043550
GRMZM5G845244	GO:0006412,GO:0005840,GO:0003735
GRMZM5G845343	GO:0006355,GO:0005634
GRMZM5G845366	GO:0046872
GRMZM5G845388	GO:0003677
GRMZM5G845519	GO:0016787
GRMZM5G845601	GO:0005515
GRMZM5G845611	GO:0055114,GO:0016620
GRMZM5G845674	GO:0016817
GRMZM5G845682	GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871
GRMZM5G845736	GO:0005975,GO:0004553
GRMZM5G845755	GO:0006468,GO:0004672
GRMZM5G845775	GO:0008152,GO:0003824
GRMZM5G845962	GO:0006468,GO:0004672
GRMZM5G846048	GO:0005515
GRMZM5G846057	GO:0006355,GO:0003700
GRMZM5G846140	GO:0003723
GRMZM5G846196	GO:0016192,GO:0016021
GRMZM5G846198	GO:0016757,GO:0006486,GO:0003980
GRMZM5G846259	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM5G846811	GO:0007264,GO:0005525
GRMZM5G846875	GO:0016020
GRMZM5G846916	GO:0005975,GO:0004553
GRMZM5G846968	GO:0006351,GO:0003899,GO:0003677
GRMZM5G847045	GO:0005634,GO:0003677,GO:0008270
GRMZM5G847100	GO:0005634
GRMZM5G847159	GO:0055114,GO:0020037,GO:0016705,GO:0005506
GRMZM5G847358	GO:0043666,GO:0009966,GO:0004864
GRMZM5G847377	GO:0006629
GRMZM5G847431	GO:0006468,GO:0004672
GRMZM5G847505	GO:0008168,GO:0008152
GRMZM5G847530	GO:0016021,GO:0008250,GO:0004579
GRMZM5G847711	GO:0043565,GO:0008270,GO:0006355,GO:0003700
GRMZM5G847767	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM5G847787	GO:0046983
GRMZM5G848138	GO:0016773,GO:0005975
GRMZM5G848140	GO:0005524,GO:0003676
GRMZM5G848205	GO:0006281
GRMZM5G848529	GO:0016021
GRMZM5G848602	GO:0005525
GRMZM5G848603	GO:0008236,GO:0006508
GRMZM5G848696	GO:0051287
GRMZM5G848733	GO:0006468,GO:0004672,GO:0005524
GRMZM5G848747	GO:0006508,GO:0004190
GRMZM5G848768	GO:0016747,GO:0008152
GRMZM5G848822	GO:0006508,GO:0004190
GRMZM5G848876	GO:0016021,GO:0004659
GRMZM5G848942	GO:0043565,GO:0006355,GO:0003700
GRMZM5G848945	GO:0005515
GRMZM5G849107	GO:0016705,GO:0016117
GRMZM5G849149	GO:0022857,GO:0016021
GRMZM5G849223	GO:0003723
GRMZM5G849224	GO:0006086,GO:0004739
GRMZM5G849471	GO:0006468,GO:0005524,GO:0004672
GRMZM5G849600	GO:0046983
GRMZM5G849788	GO:0046872,GO:0005634,GO:0003723
GRMZM5G849796	GO:0006468,GO:0004672
GRMZM5G849889	GO:0046872,GO:0030001
GRMZM5G849918	GO:0043565,GO:0006355,GO:0003700
GRMZM5G849959	GO:0008234,GO:0006508
GRMZM5G850015	GO:0042823,GO:0042819
GRMZM5G850019	GO:0055114,GO:0016491,GO:0006633,GO:0005506
GRMZM5G850129	GO:0006355,GO:0005634,GO:0005524,GO:0032502,GO:0006351
GRMZM5G850310	GO:0016787
GRMZM5G850355	GO:0019773,GO:0006511,GO:0004175,GO:0051603,GO:0005839,GO:0004298
GRMZM5G850567	GO:0016798,GO:0005975,GO:0004553
GRMZM5G850904	GO:0045454
GRMZM5G850966	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM5G850997	GO:0008270,GO:0005515
GRMZM5G851029	GO:0031668,GO:0019789,GO:0016925,GO:0016049,GO:0005634
GRMZM5G851051	GO:0055114,GO:0016655
GRMZM5G851130	GO:0031110,GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM5G851140	GO:0005515,GO:0006468,GO:0004672
GRMZM5G851215	GO:0016887,GO:0005524
GRMZM5G851266	GO:0055114,GO:0004097,GO:0016491,GO:0008152
GRMZM5G851405	GO:0016568,GO:0004402,GO:0016573,GO:0006348,GO:0005634
GRMZM5G851515	GO:0005515
GRMZM5G851698	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM5G851708	GO:0055114,GO:0042773,GO:0016651
GRMZM5G851710	GO:0051082,GO:0031072
GRMZM5G851753	GO:0006310,GO:0006281,GO:0003910,GO:0003677
GRMZM5G851769	GO:0006397
GRMZM5G851815	GO:0016705,GO:0016117
GRMZM5G851862	GO:0055114,GO:0020037,GO:0016705,GO:0005506
GRMZM5G852097	GO:0005515
GRMZM5G852177	GO:0006468,GO:0004672
GRMZM5G852185	GO:0006412,GO:0005840,GO:0003735,GO:0005622
GRMZM5G852193	GO:0008236,GO:0006508
GRMZM5G852329	GO:0006468,GO:0004672
GRMZM5G852378	GO:0005515
GRMZM5G852502	GO:0055114,GO:0045300,GO:0006631
GRMZM5G852663	GO:0055114,GO:0020037,GO:0016705,GO:0005506
GRMZM5G852672	GO:0003677
GRMZM5G852704	GO:0006355,GO:0003700
GRMZM5G852776	GO:0005515,GO:0006468,GO:0005524,GO:0004672
GRMZM5G852911	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM5G852968	GO:0008152,GO:0004807
GRMZM5G852969	GO:0005634
GRMZM5G853065	GO:0016491,GO:0008152
GRMZM5G853066	GO:0046983,GO:0003677
GRMZM5G853183	GO:0034314,GO:0007015,GO:0005885,GO:0005524
GRMZM5G853281	GO:0009073,GO:0004106
GRMZM5G853305	GO:0006412,GO:0005840,GO:0003735,GO:0019843
GRMZM5G853361	GO:0005515
GRMZM5G853392	GO:0006355,GO:0005634,GO:0005524,GO:0032502,GO:0006351
GRMZM5G853479	GO:0006355,GO:0005634
GRMZM5G853513	GO:0003924,GO:0007017,GO:0005874
GRMZM5G853518	GO:0008168,GO:0008033,GO:0006364,GO:0003723
GRMZM5G853723	GO:0055114,GO:0051287,GO:0048038,GO:0016651
GRMZM5G853836	GO:0006355,GO:0003700
GRMZM5G853854	GO:0016491
GRMZM5G854045	GO:0031011,GO:0006355,GO:0006338
GRMZM5G854138	GO:0006950
GRMZM5G854146	GO:0006412,GO:0005840,GO:0003735,GO:0005622
GRMZM5G854199	GO:0003723
GRMZM5G854264	GO:0055114,GO:0016491
GRMZM5G854500	GO:0016747,GO:0008610,GO:0016020,GO:0006633
GRMZM5G854571	GO:0008152,GO:0003824
GRMZM5G854613	GO:0055114,GO:0016491,GO:0006631,GO:0003857
GRMZM5G854625	GO:0006468,GO:0005524,GO:0004672
GRMZM5G854655	GO:0016758,GO:0008152
GRMZM5G854731	GO:0007050,GO:0005634,GO:0004861
GRMZM5G854880	GO:0005515,GO:0006468,GO:0005524,GO:0004672
GRMZM5G854901	GO:0008173,GO:0006396,GO:0003723
GRMZM5G854948	GO:0016787
GRMZM5G855337	GO:0006221,GO:0003883
GRMZM5G855338	GO:0008234,GO:0006508
GRMZM5G855343	GO:0006412,GO:0005840,GO:0003735
GRMZM5G855347	GO:0046872,GO:0000166
GRMZM5G855361	GO:0016020,GO:0009765
GRMZM5G855411	GO:0031047
GRMZM5G855672	GO:0005515
GRMZM5G855776	GO:0015923,GO:0006013
GRMZM5G855860	GO:0008033,GO:0004809,GO:0003723
GRMZM5G855891	GO:0055114,GO:0016491
GRMZM5G855894	GO:0008270,GO:0003676
GRMZM5G855994	GO:0016567,GO:0004842
GRMZM5G856011	GO:0006468,GO:0004672
GRMZM5G856027	GO:0055114,GO:0051287,GO:0048038,GO:0016651
GRMZM5G856071	GO:0007017,GO:0005874
GRMZM5G856084	GO:0051082,GO:0031072
GRMZM5G856180	GO:0020037,GO:0009055
GRMZM5G856201	GO:0005524
GRMZM5G856306	GO:0008270,GO:0005515
GRMZM5G856314	GO:0055114,GO:0016020
GRMZM5G856338	GO:0051536,GO:0009055
GRMZM5G856598	GO:0055085,GO:0022857,GO:0016021
GRMZM5G856633	GO:0055114,GO:0016020
GRMZM5G856653	GO:0016773,GO:0005975,GO:0005524,GO:0046835,GO:0005536,GO:0004396,GO:0001678
GRMZM5G856699	GO:0006096,GO:0004634,GO:0000287,GO:0000015
GRMZM5G856738	GO:0006468,GO:0005524,GO:0004672
GRMZM5G856777	GO:0019684,GO:0016168,GO:0016020,GO:0009767,GO:0009521
GRMZM5G856837	GO:0046983
GRMZM5G857087	GO:0006281,GO:0000724
GRMZM5G857210	GO:0006351,GO:0005634,GO:0003677
GRMZM5G857303	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM5G857459	GO:0042546,GO:0016020,GO:0008107
GRMZM5G857620	GO:0016021,GO:0004252,GO:0006508
GRMZM5G857701	GO:0006355,GO:0003677
GRMZM5G857930	GO:0003677,GO:0000784,GO:0000723,GO:0043047
GRMZM5G857944	GO:0006355,GO:0003700
GRMZM5G857992	GO:0019887,GO:0005956
GRMZM5G858094	GO:0006633,GO:0005524,GO:0003989
GRMZM5G858197	GO:0043565,GO:0006355,GO:0003700
GRMZM5G858249	GO:0005975,GO:0004553
GRMZM5G858310	GO:0008033,GO:0004809,GO:0003723
GRMZM5G858318	GO:0003677,GO:0000166
GRMZM5G858417	GO:0055085,GO:0016020,GO:0006810,GO:0005215
GRMZM5G858454	GO:0008152
GRMZM5G858456	GO:0042546,GO:0016020,GO:0008107
GRMZM5G858471	GO:0006418,GO:0005524,GO:0004812,GO:0000166,GO:0006429,GO:0004823
GRMZM5G858524	GO:0006355,GO:0003677
GRMZM5G858556	GO:0006412,GO:0005840,GO:0003735
GRMZM5G858593	GO:0016844,GO:0009058
GRMZM5G858653	GO:0015743
GRMZM5G858659	GO:0042545,GO:0030599,GO:0005618
GRMZM5G858880	GO:0005515
GRMZM5G858887	GO:0055085,GO:0016020,GO:0006811,GO:0005216
GRMZM5G858947	GO:0046983
GRMZM5G859028	GO:0005524
GRMZM5G859099	GO:0055085,GO:0016021
GRMZM5G859130	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM5G859148	GO:0005515
GRMZM5G859195	GO:0005524,GO:0050515,GO:0016114
GRMZM5G859683	GO:0009378,GO:0006310,GO:0006281
GRMZM5G860072	GO:0016627,GO:0016021,GO:0006629,GO:0005737
GRMZM5G860137	GO:0016747,GO:0008152
GRMZM5G860178	GO:0008168,GO:0051082,GO:0016272,GO:0006457
GRMZM5G860214	GO:0008270,GO:0005515
GRMZM5G860235	GO:0005975,GO:0004553
GRMZM5G860241	GO:0050662,GO:0003824
GRMZM5G860469	GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871
GRMZM5G860481	GO:0017004,GO:0016020,GO:0015886,GO:0015232
GRMZM5G860607	GO:0045454,GO:0015035,GO:0009055
GRMZM5G860770	GO:0005524
GRMZM5G860810	GO:0005515,GO:0006468,GO:0004672
GRMZM5G860824	GO:0008152,GO:0003824
GRMZM5G860835	GO:0003676
GRMZM5G860976	GO:0042578,GO:0036092,GO:0007033
GRMZM5G861093	GO:0005515
GRMZM5G861269	GO:0007017,GO:0005875
GRMZM5G861300	GO:0008152,GO:0003824
GRMZM5G861479	GO:0051603,GO:0005839,GO:0004298
GRMZM5G861603	GO:0005524
GRMZM5G861659	GO:0003723
GRMZM5G861678	GO:0055114,GO:0050897,GO:0016636,GO:0010024
GRMZM5G861756	GO:0005525
GRMZM5G861800	GO:0045454,GO:0015035,GO:0006662
GRMZM5G861977	GO:0005524
GRMZM5G861978	GO:0015934,GO:0006412,GO:0003735
GRMZM5G862107	GO:0003676
GRMZM5G862109	GO:0006355,GO:0003700,GO:0007275
GRMZM5G862219	GO:0055114,GO:0003995,GO:0050660,GO:0016627,GO:0008152
GRMZM5G862277	GO:0006468,GO:0004672
GRMZM5G862317	GO:0016788
GRMZM5G862325	GO:0055085,GO:0016021
GRMZM5G862331	GO:0003676
GRMZM5G862441	GO:0055085,GO:0016021,GO:0008308,GO:0006873
GRMZM5G862540	GO:0055114,GO:0051287,GO:0016616
GRMZM5G862799	GO:0005515
GRMZM5G862882	GO:0055085,GO:0016021,GO:0008324,GO:0006812
GRMZM5G862955	GO:0022900,GO:0016021,GO:0016020,GO:0005507,GO:0004129
GRMZM5G863097	GO:0055114,GO:0004616,GO:0051287,GO:0016616,GO:0008152
GRMZM5G863105	GO:0007264,GO:0005525
